,P(AAB|prime),P(ABA|prime),P(ABB|prime),P(ABC|prime),A,B,C,P(A|A),P(B|A),"P(B|A,A)","P(A|A,B)","P(B|A,B)","P(C|A,B)","P(A|prime,A)","P(B|prime,A)","P(B|prime,A,A)","P(A|prime,A,B)","P(B|prime,A,B)","P(C|prime,A,B)"
1747,30771090000.0,3330.4707,0.96979505,,17838,1004,,3.4297155e-11,1.0006626e-05,2.9795508e-08,3.6487768e-07,4.6340756e-06,,6.3920794e-05,7.992036e-08,0.00049193716,0.15215392,0.0005626953,
1748,44107.227,287259.7,111824210000.0,,2683,2620,,4.7722034e-07,1.7962819e-08,1.2200737e-08,7.192903e-07,1.9282618e-13,,0.00013502942,2.35965e-05,1.9018944e-06,0.0001572917,1.641454e-05,
1749,481220.4,9820.331,3644.8818,,4140,12155,,1.0123152e-07,2.1449715e-08,1.2888929e-08,2.4620965e-09,5.448891e-07,,7.911255e-05,6.042383e-07,7.936541e-06,8.583106e-07,7.050255e-05,
1750,10.71258,3648.9873,112.107155,,23033,11333,,0.00029828484,5.670153e-09,2.1752456e-05,5.513666e-07,9.427306e-09,,0.0067188176,2.2504825e-08,1.0345243e-05,0.00050691125,2.6628092e-07,
1751,25.619057,1736633300.0,3452269.8,,9594,3676,,0.000600002,3.037336e-11,6.2497887e-09,9.9110824e-14,7.6214997e-07,,0.0108759925,5.283869e-06,8.833083e-09,9.893957e-10,1.512467e-05,
1752,6852600000.0,558.4803,385441.7,,17175,8540,,7.961817e-11,3.8515875e-09,1.0836951e-07,8.7060414e-10,5.808507e-11,,0.0001797801,4.8957503e-07,0.0003288767,3.8251553e-09,1.7613422e-07,
1753,10539.365,455.87622,17825.568,,16122,20715,,0.000600002,7.57868e-09,4.9742643e-10,3.4418877e-09,9.383279e-08,,0.0108759925,8.5011783e-07,2.8921923e-07,1.3988078e-08,1.4911195e-05,
1754,37619.1,139764940.0,48154644.0,,26868,1004,,7.2810385e-10,4.863107e-12,1.8197343e-06,5.3832744e-05,3.1949938e-07,,4.587664e-06,1.6403453e-07,1.086471e-05,0.22306082,0.00045612798,
1755,353502.6,174.0706,0.013641452,,11442,6679,,3.220171e-08,3.2021484e-07,8.0757474e-07,1.920169e-11,5.974095e-06,,2.6326614e-05,1.3283285e-07,0.000349188,8.05751e-09,1.9645753e-07,
1756,3697.8499,26558465000000.0,25825407000.0,,13512,2278,,0.0003196855,1.3281834e-13,2.5470999e-09,1.0249854e-13,5.014323e-10,,0.0010806306,4.4927947e-06,2.7863837e-06,8.047522e-08,3.828256e-07,
1757,6001924.0,3681080300000.0,1413946.8,,18195,2278,,4.325659e-08,3.3373495e-12,6.148018e-07,8.564503e-14,0.0028571081,,9.9718105e-05,9.644618e-06,0.0016006778,1.09092305e-07,0.0013979009,
1758,31327674.0,826.25616,721.9749,,7911,13837,,3.4647485e-08,4.7392175e-09,4.462603e-10,4.3857886e-09,1.3157827e-06,,1.1454917e-05,1.6188787e-07,4.228596e-05,1.0608518e-07,2.7809847e-05,
1759,776.4533,1702.5552,1500127900.0,,3179,25151,,3.2698545e-11,3.035841e-09,0.07840668,0.0026301728,5.615179e-12,,2.9620821e-06,4.029341e-06,0.00067204714,0.003373886,6.3465372e-06,
1760,8838.463,1927.3544,17474.002,,6679,11442,,0.00029828484,4.40281e-12,8.012406e-10,2.4636483e-07,0.001314939,,0.0067188176,1.7420916e-08,3.1439671e-07,1.2000498e-07,0.0058070687,
1761,1983559600000.0,106608700.0,359220.78,,25643,24405,,3.3549528e-09,2.5063299e-11,7.589814e-11,1.4593495e-12,1.9211864e-05,,0.00042524625,2.063731e-08,0.0011877426,1.8894573e-07,0.008381391,
1762,2011228500.0,1979058.4,292647700.0,,8889,24096,,5.8758493e-12,1.1715785e-07,5.998422e-07,5.509881e-07,3.4321e-10,,5.0461376e-06,0.0012958375,0.0014047856,9.8587465e-05,9.080838e-06,
1763,30771090000.0,3330.4707,0.96979505,,17838,1004,,3.4297155e-11,1.0006626e-05,2.9795508e-08,3.6487768e-07,4.6340756e-06,,6.3920794e-05,7.992036e-08,0.00049193716,0.15215392,0.0005626953,
1764,44107.227,287259.7,111824210000.0,,2683,2620,,4.7722034e-07,1.7962819e-08,1.2200737e-08,7.192903e-07,1.9282618e-13,,0.00013502942,2.35965e-05,1.9018944e-06,0.0001572917,1.641454e-05,
1765,481220.4,9820.331,3644.8818,,4140,12155,,1.0123152e-07,2.1449715e-08,1.2888929e-08,2.4620965e-09,5.448891e-07,,7.911255e-05,6.042383e-07,7.936541e-06,8.583106e-07,7.050255e-05,
1766,10.71258,3648.9873,112.107155,,23033,11333,,0.00029828484,5.670153e-09,2.1752456e-05,5.513666e-07,9.427306e-09,,0.0067188176,2.2504825e-08,1.0345243e-05,0.00050691125,2.6628092e-07,
1767,25.619057,1736633300.0,3452269.8,,9594,3676,,0.000600002,3.037336e-11,6.2497887e-09,9.9110824e-14,7.6214997e-07,,0.0108759925,5.283869e-06,8.833083e-09,9.893957e-10,1.512467e-05,
1768,6852600000.0,558.4803,385441.7,,17175,8540,,7.961817e-11,3.8515875e-09,1.0836951e-07,8.7060414e-10,5.808507e-11,,0.0001797801,4.8957503e-07,0.0003288767,3.8251553e-09,1.7613422e-07,
1769,10539.365,455.87622,17825.568,,16122,20715,,0.000600002,7.57868e-09,4.9742643e-10,3.4418877e-09,9.383279e-08,,0.0108759925,8.5011783e-07,2.8921923e-07,1.3988078e-08,1.4911195e-05,
1770,37619.1,139764940.0,48154644.0,,26868,1004,,7.2810385e-10,4.863107e-12,1.8197343e-06,5.3832744e-05,3.1949938e-07,,4.587664e-06,1.6403453e-07,1.086471e-05,0.22306082,0.00045612798,
1771,353502.6,174.0706,0.013641452,,11442,6679,,3.220171e-08,3.2021484e-07,8.0757474e-07,1.920169e-11,5.974095e-06,,2.6326614e-05,1.3283285e-07,0.000349188,8.05751e-09,1.9645753e-07,
1772,3697.8499,26558465000000.0,25825407000.0,,13512,2278,,0.0003196855,1.3281834e-13,2.5470999e-09,1.0249854e-13,5.014323e-10,,0.0010806306,4.4927947e-06,2.7863837e-06,8.047522e-08,3.828256e-07,
1773,6001924.0,3681080300000.0,1413946.8,,18195,2278,,4.325659e-08,3.3373495e-12,6.148018e-07,8.564503e-14,0.0028571081,,9.9718105e-05,9.644618e-06,0.0016006778,1.09092305e-07,0.0013979009,
1774,31327674.0,826.25616,721.9749,,7911,13837,,3.4647485e-08,4.7392175e-09,4.462603e-10,4.3857886e-09,1.3157827e-06,,1.1454917e-05,1.6188787e-07,4.228596e-05,1.0608518e-07,2.7809847e-05,
1775,776.4533,1702.5552,1500127900.0,,3179,25151,,3.2698545e-11,3.035841e-09,0.07840668,0.0026301728,5.615179e-12,,2.9620821e-06,4.029341e-06,0.00067204714,0.003373886,6.3465372e-06,
1776,8838.463,1927.3544,17474.002,,6679,11442,,0.00029828484,4.40281e-12,8.012406e-10,2.4636483e-07,0.001314939,,0.0067188176,1.7420916e-08,3.1439671e-07,1.2000498e-07,0.0058070687,
1777,1983559600000.0,106608700.0,359220.78,,25643,24405,,3.3549528e-09,2.5063299e-11,7.589814e-11,1.4593495e-12,1.9211864e-05,,0.00042524625,2.063731e-08,0.0011877426,1.8894573e-07,0.008381391,
1778,2011228500.0,1979058.4,292647700.0,,8889,24096,,5.8758493e-12,1.1715785e-07,5.998422e-07,5.509881e-07,3.4321e-10,,5.0461376e-06,0.0012958375,0.0014047856,9.8587465e-05,9.080838e-06,
1779,30771090000.0,3330.4707,0.96979505,,17838,1004,,3.4297155e-11,1.0006626e-05,2.9795508e-08,3.6487768e-07,4.6340756e-06,,6.3920794e-05,7.992036e-08,0.00049193716,0.15215392,0.0005626953,
1780,44107.227,287259.7,111824210000.0,,2683,2620,,4.7722034e-07,1.7962819e-08,1.2200737e-08,7.192903e-07,1.9282618e-13,,0.00013502942,2.35965e-05,1.9018944e-06,0.0001572917,1.641454e-05,
1781,481220.4,9820.331,3644.8818,,4140,12155,,1.0123152e-07,2.1449715e-08,1.2888929e-08,2.4620965e-09,5.448891e-07,,7.911255e-05,6.042383e-07,7.936541e-06,8.583106e-07,7.050255e-05,
1782,10.71258,3648.9873,112.107155,,23033,11333,,0.00029828484,5.670153e-09,2.1752456e-05,5.513666e-07,9.427306e-09,,0.0067188176,2.2504825e-08,1.0345243e-05,0.00050691125,2.6628092e-07,
1783,25.619057,1736633300.0,3452269.8,,9594,3676,,0.000600002,3.037336e-11,6.2497887e-09,9.9110824e-14,7.6214997e-07,,0.0108759925,5.283869e-06,8.833083e-09,9.893957e-10,1.512467e-05,
1784,6852600000.0,558.4803,385441.7,,17175,8540,,7.961817e-11,3.8515875e-09,1.0836951e-07,8.7060414e-10,5.808507e-11,,0.0001797801,4.8957503e-07,0.0003288767,3.8251553e-09,1.7613422e-07,
1785,10539.365,455.87622,17825.568,,16122,20715,,0.000600002,7.57868e-09,4.9742643e-10,3.4418877e-09,9.383279e-08,,0.0108759925,8.5011783e-07,2.8921923e-07,1.3988078e-08,1.4911195e-05,
1786,37619.1,139764940.0,48154644.0,,26868,1004,,7.2810385e-10,4.863107e-12,1.8197343e-06,5.3832744e-05,3.1949938e-07,,4.587664e-06,1.6403453e-07,1.086471e-05,0.22306082,0.00045612798,
1787,353502.6,174.0706,0.013641452,,11442,6679,,3.220171e-08,3.2021484e-07,8.0757474e-07,1.920169e-11,5.974095e-06,,2.6326614e-05,1.3283285e-07,0.000349188,8.05751e-09,1.9645753e-07,
1788,3697.8499,26558465000000.0,25825407000.0,,13512,2278,,0.0003196855,1.3281834e-13,2.5470999e-09,1.0249854e-13,5.014323e-10,,0.0010806306,4.4927947e-06,2.7863837e-06,8.047522e-08,3.828256e-07,
1789,6001924.0,3681080300000.0,1413946.8,,18195,2278,,4.325659e-08,3.3373495e-12,6.148018e-07,8.564503e-14,0.0028571081,,9.9718105e-05,9.644618e-06,0.0016006778,1.09092305e-07,0.0013979009,
1790,31327674.0,826.25616,721.9749,,7911,13837,,3.4647485e-08,4.7392175e-09,4.462603e-10,4.3857886e-09,1.3157827e-06,,1.1454917e-05,1.6188787e-07,4.228596e-05,1.0608518e-07,2.7809847e-05,
1791,776.4533,1702.5552,1500127900.0,,3179,25151,,3.2698545e-11,3.035841e-09,0.07840668,0.0026301728,5.615179e-12,,2.9620821e-06,4.029341e-06,0.00067204714,0.003373886,6.3465372e-06,
1792,8838.463,1927.3544,17474.002,,6679,11442,,0.00029828484,4.40281e-12,8.012406e-10,2.4636483e-07,0.001314939,,0.0067188176,1.7420916e-08,3.1439671e-07,1.2000498e-07,0.0058070687,
1793,1983559600000.0,106608700.0,359220.78,,25643,24405,,3.3549528e-09,2.5063299e-11,7.589814e-11,1.4593495e-12,1.9211864e-05,,0.00042524625,2.063731e-08,0.0011877426,1.8894573e-07,0.008381391,
1794,2011228500.0,1979058.4,292647700.0,,8889,24096,,5.8758493e-12,1.1715785e-07,5.998422e-07,5.509881e-07,3.4321e-10,,5.0461376e-06,0.0012958375,0.0014047856,9.8587465e-05,9.080838e-06,
1795,30771090000.0,3330.4707,0.96979505,,17838,1004,,3.4297155e-11,1.0006626e-05,2.9795508e-08,3.6487768e-07,4.6340756e-06,,6.3920794e-05,7.992036e-08,0.00049193716,0.15215392,0.0005626953,
1796,44107.227,287259.7,111824210000.0,,2683,2620,,4.7722034e-07,1.7962819e-08,1.2200737e-08,7.192903e-07,1.9282618e-13,,0.00013502942,2.35965e-05,1.9018944e-06,0.0001572917,1.641454e-05,
1797,481220.4,9820.331,3644.8818,,4140,12155,,1.0123152e-07,2.1449715e-08,1.2888929e-08,2.4620965e-09,5.448891e-07,,7.911255e-05,6.042383e-07,7.936541e-06,8.583106e-07,7.050255e-05,
1798,10.71258,3648.9873,112.107155,,23033,11333,,0.00029828484,5.670153e-09,2.1752456e-05,5.513666e-07,9.427306e-09,,0.0067188176,2.2504825e-08,1.0345243e-05,0.00050691125,2.6628092e-07,
1799,25.619057,1736633300.0,3452269.8,,9594,3676,,0.000600002,3.037336e-11,6.2497887e-09,9.9110824e-14,7.6214997e-07,,0.0108759925,5.283869e-06,8.833083e-09,9.893957e-10,1.512467e-05,
1800,6852600000.0,558.4803,385441.7,,17175,8540,,7.961817e-11,3.8515875e-09,1.0836951e-07,8.7060414e-10,5.808507e-11,,0.0001797801,4.8957503e-07,0.0003288767,3.8251553e-09,1.7613422e-07,
1801,10539.365,455.87622,17825.568,,16122,20715,,0.000600002,7.57868e-09,4.9742643e-10,3.4418877e-09,9.383279e-08,,0.0108759925,8.5011783e-07,2.8921923e-07,1.3988078e-08,1.4911195e-05,
1802,37619.1,139764940.0,48154644.0,,26868,1004,,7.2810385e-10,4.863107e-12,1.8197343e-06,5.3832744e-05,3.1949938e-07,,4.587664e-06,1.6403453e-07,1.086471e-05,0.22306082,0.00045612798,
1803,353502.6,174.0706,0.013641452,,11442,6679,,3.220171e-08,3.2021484e-07,8.0757474e-07,1.920169e-11,5.974095e-06,,2.6326614e-05,1.3283285e-07,0.000349188,8.05751e-09,1.9645753e-07,
1804,3697.8499,26558465000000.0,25825407000.0,,13512,2278,,0.0003196855,1.3281834e-13,2.5470999e-09,1.0249854e-13,5.014323e-10,,0.0010806306,4.4927947e-06,2.7863837e-06,8.047522e-08,3.828256e-07,
1805,6001924.0,3681080300000.0,1413946.8,,18195,2278,,4.325659e-08,3.3373495e-12,6.148018e-07,8.564503e-14,0.0028571081,,9.9718105e-05,9.644618e-06,0.0016006778,1.09092305e-07,0.0013979009,
1806,31327674.0,826.25616,721.9749,,7911,13837,,3.4647485e-08,4.7392175e-09,4.462603e-10,4.3857886e-09,1.3157827e-06,,1.1454917e-05,1.6188787e-07,4.228596e-05,1.0608518e-07,2.7809847e-05,
1807,776.4533,1702.5552,1500127900.0,,3179,25151,,3.2698545e-11,3.035841e-09,0.07840668,0.0026301728,5.615179e-12,,2.9620821e-06,4.029341e-06,0.00067204714,0.003373886,6.3465372e-06,
1808,8838.463,1927.3544,17474.002,,6679,11442,,0.00029828484,4.40281e-12,8.012406e-10,2.4636483e-07,0.001314939,,0.0067188176,1.7420916e-08,3.1439671e-07,1.2000498e-07,0.0058070687,
1809,1983559600000.0,106608700.0,359220.78,,25643,24405,,3.3549528e-09,2.5063299e-11,7.589814e-11,1.4593495e-12,1.9211864e-05,,0.00042524625,2.063731e-08,0.0011877426,1.8894573e-07,0.008381391,
1810,2011228500.0,1979058.4,292647700.0,,8889,24096,,5.8758493e-12,1.1715785e-07,5.998422e-07,5.509881e-07,3.4321e-10,,5.0461376e-06,0.0012958375,0.0014047856,9.8587465e-05,9.080838e-06,
1811,30771090000.0,3330.4707,0.96979505,,17838,1004,,3.4297155e-11,1.0006626e-05,2.9795508e-08,3.6487768e-07,4.6340756e-06,,6.3920794e-05,7.992036e-08,0.00049193716,0.15215392,0.0005626953,
1812,44107.227,287259.7,111824210000.0,,2683,2620,,4.7722034e-07,1.7962819e-08,1.2200737e-08,7.192903e-07,1.9282618e-13,,0.00013502942,2.35965e-05,1.9018944e-06,0.0001572917,1.641454e-05,
1813,481220.4,9820.331,3644.8818,,4140,12155,,1.0123152e-07,2.1449715e-08,1.2888929e-08,2.4620965e-09,5.448891e-07,,7.911255e-05,6.042383e-07,7.936541e-06,8.583106e-07,7.050255e-05,
1814,10.71258,3648.9873,112.107155,,23033,11333,,0.00029828484,5.670153e-09,2.1752456e-05,5.513666e-07,9.427306e-09,,0.0067188176,2.2504825e-08,1.0345243e-05,0.00050691125,2.6628092e-07,
1815,25.619057,1736633300.0,3452269.8,,9594,3676,,0.000600002,3.037336e-11,6.2497887e-09,9.9110824e-14,7.6214997e-07,,0.0108759925,5.283869e-06,8.833083e-09,9.893957e-10,1.512467e-05,
1816,6852600000.0,558.4803,385441.7,,17175,8540,,7.961817e-11,3.8515875e-09,1.0836951e-07,8.7060414e-10,5.808507e-11,,0.0001797801,4.8957503e-07,0.0003288767,3.8251553e-09,1.7613422e-07,
1817,10539.365,455.87622,17825.568,,16122,20715,,0.000600002,7.57868e-09,4.9742643e-10,3.4418877e-09,9.383279e-08,,0.0108759925,8.5011783e-07,2.8921923e-07,1.3988078e-08,1.4911195e-05,
1818,37619.1,139764940.0,48154644.0,,26868,1004,,7.2810385e-10,4.863107e-12,1.8197343e-06,5.3832744e-05,3.1949938e-07,,4.587664e-06,1.6403453e-07,1.086471e-05,0.22306082,0.00045612798,
1819,353502.6,174.0706,0.013641452,,11442,6679,,3.220171e-08,3.2021484e-07,8.0757474e-07,1.920169e-11,5.974095e-06,,2.6326614e-05,1.3283285e-07,0.000349188,8.05751e-09,1.9645753e-07,
1820,3697.8499,26558465000000.0,25825407000.0,,13512,2278,,0.0003196855,1.3281834e-13,2.5470999e-09,1.0249854e-13,5.014323e-10,,0.0010806306,4.4927947e-06,2.7863837e-06,8.047522e-08,3.828256e-07,
1821,6001924.0,3681080300000.0,1413946.8,,18195,2278,,4.325659e-08,3.3373495e-12,6.148018e-07,8.564503e-14,0.0028571081,,9.9718105e-05,9.644618e-06,0.0016006778,1.09092305e-07,0.0013979009,
1822,31327674.0,826.25616,721.9749,,7911,13837,,3.4647485e-08,4.7392175e-09,4.462603e-10,4.3857886e-09,1.3157827e-06,,1.1454917e-05,1.6188787e-07,4.228596e-05,1.0608518e-07,2.7809847e-05,
1823,776.4533,1702.5552,1500127900.0,,3179,25151,,3.2698545e-11,3.035841e-09,0.07840668,0.0026301728,5.615179e-12,,2.9620821e-06,4.029341e-06,0.00067204714,0.003373886,6.3465372e-06,
1824,8838.463,1927.3544,17474.002,,6679,11442,,0.00029828484,4.40281e-12,8.012406e-10,2.4636483e-07,0.001314939,,0.0067188176,1.7420916e-08,3.1439671e-07,1.2000498e-07,0.0058070687,
1825,1983559600000.0,106608700.0,359220.78,,25643,24405,,3.3549528e-09,2.5063299e-11,7.589814e-11,1.4593495e-12,1.9211864e-05,,0.00042524625,2.063731e-08,0.0011877426,1.8894573e-07,0.008381391,
1826,2011228500.0,1979058.4,292647700.0,,8889,24096,,5.8758493e-12,1.1715785e-07,5.998422e-07,5.509881e-07,3.4321e-10,,5.0461376e-06,0.0012958375,0.0014047856,9.8587465e-05,9.080838e-06,
1827,30771090000.0,3330.4707,0.96979505,,17838,1004,,3.4297155e-11,1.0006626e-05,2.9795508e-08,3.6487768e-07,4.6340756e-06,,6.3920794e-05,7.992036e-08,0.00049193716,0.15215392,0.0005626953,
1828,44107.227,287259.7,111824210000.0,,2683,2620,,4.7722034e-07,1.7962819e-08,1.2200737e-08,7.192903e-07,1.9282618e-13,,0.00013502942,2.35965e-05,1.9018944e-06,0.0001572917,1.641454e-05,
1829,481220.4,9820.331,3644.8818,,4140,12155,,1.0123152e-07,2.1449715e-08,1.2888929e-08,2.4620965e-09,5.448891e-07,,7.911255e-05,6.042383e-07,7.936541e-06,8.583106e-07,7.050255e-05,
1830,10.71258,3648.9873,112.107155,,23033,11333,,0.00029828484,5.670153e-09,2.1752456e-05,5.513666e-07,9.427306e-09,,0.0067188176,2.2504825e-08,1.0345243e-05,0.00050691125,2.6628092e-07,
1831,25.619057,1736633300.0,3452269.8,,9594,3676,,0.000600002,3.037336e-11,6.2497887e-09,9.9110824e-14,7.6214997e-07,,0.0108759925,5.283869e-06,8.833083e-09,9.893957e-10,1.512467e-05,
1832,6852600000.0,558.4803,385441.7,,17175,8540,,7.961817e-11,3.8515875e-09,1.0836951e-07,8.7060414e-10,5.808507e-11,,0.0001797801,4.8957503e-07,0.0003288767,3.8251553e-09,1.7613422e-07,
1833,10539.365,455.87622,17825.568,,16122,20715,,0.000600002,7.57868e-09,4.9742643e-10,3.4418877e-09,9.383279e-08,,0.0108759925,8.5011783e-07,2.8921923e-07,1.3988078e-08,1.4911195e-05,
1834,37619.1,139764940.0,48154644.0,,26868,1004,,7.2810385e-10,4.863107e-12,1.8197343e-06,5.3832744e-05,3.1949938e-07,,4.587664e-06,1.6403453e-07,1.086471e-05,0.22306082,0.00045612798,
1835,353502.6,174.0706,0.013641452,,11442,6679,,3.220171e-08,3.2021484e-07,8.0757474e-07,1.920169e-11,5.974095e-06,,2.6326614e-05,1.3283285e-07,0.000349188,8.05751e-09,1.9645753e-07,
1836,3697.8499,26558465000000.0,25825407000.0,,13512,2278,,0.0003196855,1.3281834e-13,2.5470999e-09,1.0249854e-13,5.014323e-10,,0.0010806306,4.4927947e-06,2.7863837e-06,8.047522e-08,3.828256e-07,
1837,6001924.0,3681080300000.0,1413946.8,,18195,2278,,4.325659e-08,3.3373495e-12,6.148018e-07,8.564503e-14,0.0028571081,,9.9718105e-05,9.644618e-06,0.0016006778,1.09092305e-07,0.0013979009,
1838,31327674.0,826.25616,721.9749,,7911,13837,,3.4647485e-08,4.7392175e-09,4.462603e-10,4.3857886e-09,1.3157827e-06,,1.1454917e-05,1.6188787e-07,4.228596e-05,1.0608518e-07,2.7809847e-05,
1839,776.4533,1702.5552,1500127900.0,,3179,25151,,3.2698545e-11,3.035841e-09,0.07840668,0.0026301728,5.615179e-12,,2.9620821e-06,4.029341e-06,0.00067204714,0.003373886,6.3465372e-06,
1840,8838.463,1927.3544,17474.002,,6679,11442,,0.00029828484,4.40281e-12,8.012406e-10,2.4636483e-07,0.001314939,,0.0067188176,1.7420916e-08,3.1439671e-07,1.2000498e-07,0.0058070687,
1841,1983559600000.0,106608700.0,359220.78,,25643,24405,,3.3549528e-09,2.5063299e-11,7.589814e-11,1.4593495e-12,1.9211864e-05,,0.00042524625,2.063731e-08,0.0011877426,1.8894573e-07,0.008381391,
1842,2011228500.0,1979058.4,292647700.0,,8889,24096,,5.8758493e-12,1.1715785e-07,5.998422e-07,5.509881e-07,3.4321e-10,,5.0461376e-06,0.0012958375,0.0014047856,9.8587465e-05,9.080838e-06,
1843,30771090000.0,3330.4707,0.96979505,,17838,1004,,3.4297155e-11,1.0006626e-05,2.9795508e-08,3.6487768e-07,4.6340756e-06,,6.3920794e-05,7.992036e-08,0.00049193716,0.15215392,0.0005626953,
1844,44107.227,287259.7,111824210000.0,,2683,2620,,4.7722034e-07,1.7962819e-08,1.2200737e-08,7.192903e-07,1.9282618e-13,,0.00013502942,2.35965e-05,1.9018944e-06,0.0001572917,1.641454e-05,
1845,481220.4,9820.331,3644.8818,,4140,12155,,1.0123152e-07,2.1449715e-08,1.2888929e-08,2.4620965e-09,5.448891e-07,,7.911255e-05,6.042383e-07,7.936541e-06,8.583106e-07,7.050255e-05,
1846,10.71258,3648.9873,112.107155,,23033,11333,,0.00029828484,5.670153e-09,2.1752456e-05,5.513666e-07,9.427306e-09,,0.0067188176,2.2504825e-08,1.0345243e-05,0.00050691125,2.6628092e-07,
1847,25.619057,1736633300.0,3452269.8,,9594,3676,,0.000600002,3.037336e-11,6.2497887e-09,9.9110824e-14,7.6214997e-07,,0.0108759925,5.283869e-06,8.833083e-09,9.893957e-10,1.512467e-05,
1848,6852600000.0,558.4803,385441.7,,17175,8540,,7.961817e-11,3.8515875e-09,1.0836951e-07,8.7060414e-10,5.808507e-11,,0.0001797801,4.8957503e-07,0.0003288767,3.8251553e-09,1.7613422e-07,
1849,10539.365,455.87622,17825.568,,16122,20715,,0.000600002,7.57868e-09,4.9742643e-10,3.4418877e-09,9.383279e-08,,0.0108759925,8.5011783e-07,2.8921923e-07,1.3988078e-08,1.4911195e-05,
1850,37619.1,139764940.0,48154644.0,,26868,1004,,7.2810385e-10,4.863107e-12,1.8197343e-06,5.3832744e-05,3.1949938e-07,,4.587664e-06,1.6403453e-07,1.086471e-05,0.22306082,0.00045612798,
1851,353502.6,174.0706,0.013641452,,11442,6679,,3.220171e-08,3.2021484e-07,8.0757474e-07,1.920169e-11,5.974095e-06,,2.6326614e-05,1.3283285e-07,0.000349188,8.05751e-09,1.9645753e-07,
1852,3697.8499,26558465000000.0,25825407000.0,,13512,2278,,0.0003196855,1.3281834e-13,2.5470999e-09,1.0249854e-13,5.014323e-10,,0.0010806306,4.4927947e-06,2.7863837e-06,8.047522e-08,3.828256e-07,
1853,6001924.0,3681080300000.0,1413946.8,,18195,2278,,4.325659e-08,3.3373495e-12,6.148018e-07,8.564503e-14,0.0028571081,,9.9718105e-05,9.644618e-06,0.0016006778,1.09092305e-07,0.0013979009,
1854,31327674.0,826.25616,721.9749,,7911,13837,,3.4647485e-08,4.7392175e-09,4.462603e-10,4.3857886e-09,1.3157827e-06,,1.1454917e-05,1.6188787e-07,4.228596e-05,1.0608518e-07,2.7809847e-05,
1855,776.4533,1702.5552,1500127900.0,,3179,25151,,3.2698545e-11,3.035841e-09,0.07840668,0.0026301728,5.615179e-12,,2.9620821e-06,4.029341e-06,0.00067204714,0.003373886,6.3465372e-06,
1856,8838.463,1927.3544,17474.002,,6679,11442,,0.00029828484,4.40281e-12,8.012406e-10,2.4636483e-07,0.001314939,,0.0067188176,1.7420916e-08,3.1439671e-07,1.2000498e-07,0.0058070687,
1857,1983559600000.0,106608700.0,359220.78,,25643,24405,,3.3549528e-09,2.5063299e-11,7.589814e-11,1.4593495e-12,1.9211864e-05,,0.00042524625,2.063731e-08,0.0011877426,1.8894573e-07,0.008381391,
1858,2011228500.0,1979058.4,292647700.0,,8889,24096,,5.8758493e-12,1.1715785e-07,5.998422e-07,5.509881e-07,3.4321e-10,,5.0461376e-06,0.0012958375,0.0014047856,9.8587465e-05,9.080838e-06,
1859,30771090000.0,3330.4707,0.96979505,,17838,1004,,3.4297155e-11,1.0006626e-05,2.9795508e-08,3.6487768e-07,4.6340756e-06,,6.3920794e-05,7.992036e-08,0.00049193716,0.15215392,0.0005626953,
1860,44107.227,287259.7,111824210000.0,,2683,2620,,4.7722034e-07,1.7962819e-08,1.2200737e-08,7.192903e-07,1.9282618e-13,,0.00013502942,2.35965e-05,1.9018944e-06,0.0001572917,1.641454e-05,
1861,481220.4,9820.331,3644.8818,,4140,12155,,1.0123152e-07,2.1449715e-08,1.2888929e-08,2.4620965e-09,5.448891e-07,,7.911255e-05,6.042383e-07,7.936541e-06,8.583106e-07,7.050255e-05,
1862,10.71258,3648.9873,112.107155,,23033,11333,,0.00029828484,5.670153e-09,2.1752456e-05,5.513666e-07,9.427306e-09,,0.0067188176,2.2504825e-08,1.0345243e-05,0.00050691125,2.6628092e-07,
1863,25.619057,1736633300.0,3452269.8,,9594,3676,,0.000600002,3.037336e-11,6.2497887e-09,9.9110824e-14,7.6214997e-07,,0.0108759925,5.283869e-06,8.833083e-09,9.893957e-10,1.512467e-05,
1864,6852600000.0,558.4803,385441.7,,17175,8540,,7.961817e-11,3.8515875e-09,1.0836951e-07,8.7060414e-10,5.808507e-11,,0.0001797801,4.8957503e-07,0.0003288767,3.8251553e-09,1.7613422e-07,
1865,10539.365,455.87622,17825.568,,16122,20715,,0.000600002,7.57868e-09,4.9742643e-10,3.4418877e-09,9.383279e-08,,0.0108759925,8.5011783e-07,2.8921923e-07,1.3988078e-08,1.4911195e-05,
1866,37619.1,139764940.0,48154644.0,,26868,1004,,7.2810385e-10,4.863107e-12,1.8197343e-06,5.3832744e-05,3.1949938e-07,,4.587664e-06,1.6403453e-07,1.086471e-05,0.22306082,0.00045612798,
1867,353502.6,174.0706,0.013641452,,11442,6679,,3.220171e-08,3.2021484e-07,8.0757474e-07,1.920169e-11,5.974095e-06,,2.6326614e-05,1.3283285e-07,0.000349188,8.05751e-09,1.9645753e-07,
1868,3697.8499,26558465000000.0,25825407000.0,,13512,2278,,0.0003196855,1.3281834e-13,2.5470999e-09,1.0249854e-13,5.014323e-10,,0.0010806306,4.4927947e-06,2.7863837e-06,8.047522e-08,3.828256e-07,
