,P(AAB|prime),P(ABA|prime),P(ABB|prime),P(ABC|prime),A,B,C,P(A|A),P(B|A),"P(B|A,A)","P(A|A,B)","P(B|A,B)","P(C|A,B)","P(A|prime,A)","P(B|prime,A)","P(B|prime,A,A)","P(A|prime,A,B)","P(B|prime,A,B)","P(C|prime,A,B)"
1945,9584.804,12.079671,5903.7334,,4173,22135,,8.645892e-10,2.095849e-10,6.693456e-11,1.9685242e-05,1.7337486e-10,,7.4697795e-08,2.6556216e-10,7.4256703e-09,0.00018766776,8.0780524e-07,
1946,1.9166387,107.20958,2.7534184,,11022,10814,,6.4017746e-05,6.866288e-10,1.5643116e-12,2.785541e-09,1.7450303e-08,,1.2754338e-05,1.5049686e-09,1.5048941e-11,1.3625036e-07,2.1921473e-08,
1947,6436435.0,261770.7,156.80315,,24836,20066,,0.99999225,1.5938452e-13,3.919584e-16,8.370256e-09,2.5832533e-06,,0.51556075,2.652538e-10,4.8933035e-09,1.3165711e-06,2.43392e-07,
1948,1.7713363,161789.27,2684.5898,,13699,17322,,0.000600002,5.980486e-11,1.0012288e-08,8.947807e-11,6.0799015e-09,,0.00013155586,8.089351e-09,8.088665e-08,1.0702595e-07,1.2066944e-07,
1949,39.184868,3119381000.0,399571.56,,20066,24836,,4.325659e-08,7.84478e-13,4.8686337e-07,1.4165681e-15,1.2691649e-08,,9.4712095e-07,2.8068381e-08,8.713092e-07,1.2350067e-10,1.4173465e-07,
1950,3.9952989,9901045.0,1197.7305,,2624,27272,,0.00038211822,1.3459825e-11,1.9189764e-11,3.1642328e-12,0.00031332276,,2.1826887e-05,8.9178755e-08,1.3422236e-09,4.7285442e-09,5.6640758e-05,
1951,0.12599736,563718.3,1079.1757,,26291,12186,,3.82341e-07,2.1013957e-12,3.790121e-10,1.6116677e-11,5.712487e-07,,8.7282906e-08,1.9130488e-09,2.0918772e-10,9.979745e-09,6.7717224e-07,
1952,254.68976,738.3703,2.502435,,10814,11022,,3.4647485e-08,9.664883e-09,6.890202e-10,5.31679e-12,1.4580047e-06,,7.7259664e-08,2.9184898e-07,7.869775e-08,1.3000563e-10,1.2082593e-07,
1953,8.1322934e-05,0.024366263,0.01820416,,1028,1026,,6.4017746e-05,1.4812581e-05,0.027447594,0.0012641636,3.8715445e-08,,1.2754338e-05,5.87789e-06,1.1203656e-05,7.762498e-05,1.7760868e-09,
1954,12.451461,10366552.0,418.753,,14426,4075,,1.6491522e-07,1.1212971e-12,7.625251e-11,9.6214886e-14,3.9837545e-08,,8.862429e-07,2.1265751e-09,1.7667796e-10,5.259162e-10,8.796105e-09,
1955,79.20672,695.9008,127.40354,,19447,12872,,1.0123152e-07,1.3371039e-10,6.192492e-11,5.7484143e-12,4.3476895e-08,,7.030969e-07,5.1244538e-09,7.0620054e-10,1.0437897e-10,1.4452986e-07,
1956,68.80071,62.360455,4831.811,,15353,9610,,3.4647485e-08,4.886621e-13,1.7442113e-09,1.7630873e-05,3.078494e-07,,7.7259664e-08,5.824127e-10,5.381594e-08,9.2248854e-07,1.2480332e-06,
1957,111.53803,2.8793015,1155.9292,,25062,8038,,8.425526e-09,3.306578e-10,2.9388178e-07,3.458131e-08,1.5224323e-10,,6.3556115e-07,1.1781193e-09,4.3454554e-07,2.7945902e-08,4.9392245e-08,
1958,14423.379,0.0064221183,127.108284,,1026,1028,,2.3189175e-09,0.002740995,2.157763e-12,2.394447e-05,4.162396e-11,,1.33821e-07,0.00033188396,5.3930166e-10,1.2700053e-06,4.3695756e-08,
1959,1256.6051,18844576000.0,50764.8,,25151,3179,,3.4647485e-08,2.2807432e-10,2.276532e-11,1.2598105e-12,0.00044774005,,7.7259664e-08,6.491806e-05,1.2828961e-08,8.3406995e-08,7.985452e-05,
1960,1328851.6,14.789598,25.647318,,2581,2620,,1.889704e-12,7.716883e-08,2.472926e-14,5.2706935e-07,3.9076264e-07,,3.4954484e-10,6.6332666e-07,1.7765546e-10,9.0685654e-07,1.1659218e-06,
1961,9584.804,12.079671,5903.7334,,4173,22135,,8.645892e-10,2.095849e-10,6.693456e-11,1.9685242e-05,1.7337486e-10,,7.4697795e-08,2.6556216e-10,7.4256703e-09,0.00018766776,8.0780524e-07,
1962,1.9166387,107.20958,2.7534184,,11022,10814,,6.4017746e-05,6.866288e-10,1.5643116e-12,2.785541e-09,1.7450303e-08,,1.2754338e-05,1.5049686e-09,1.5048941e-11,1.3625036e-07,2.1921473e-08,
1963,6436435.0,261770.7,156.80315,,24836,20066,,0.99999225,1.5938452e-13,3.919584e-16,8.370256e-09,2.5832533e-06,,0.51556075,2.652538e-10,4.8933035e-09,1.3165711e-06,2.43392e-07,
1964,1.7713363,161789.27,2684.5898,,13699,17322,,0.000600002,5.980486e-11,1.0012288e-08,8.947807e-11,6.0799015e-09,,0.00013155586,8.089351e-09,8.088665e-08,1.0702595e-07,1.2066944e-07,
1965,39.184868,3119381000.0,399571.56,,20066,24836,,4.325659e-08,7.84478e-13,4.8686337e-07,1.4165681e-15,1.2691649e-08,,9.4712095e-07,2.8068381e-08,8.713092e-07,1.2350067e-10,1.4173465e-07,
1966,3.9952989,9901045.0,1197.7305,,2624,27272,,0.00038211822,1.3459825e-11,1.9189764e-11,3.1642328e-12,0.00031332276,,2.1826887e-05,8.9178755e-08,1.3422236e-09,4.7285442e-09,5.6640758e-05,
1967,0.12599736,563718.3,1079.1757,,26291,12186,,3.82341e-07,2.1013957e-12,3.790121e-10,1.6116677e-11,5.712487e-07,,8.7282906e-08,1.9130488e-09,2.0918772e-10,9.979745e-09,6.7717224e-07,
1968,254.68976,738.3703,2.502435,,10814,11022,,3.4647485e-08,9.664883e-09,6.890202e-10,5.31679e-12,1.4580047e-06,,7.7259664e-08,2.9184898e-07,7.869775e-08,1.3000563e-10,1.2082593e-07,
1969,8.1322934e-05,0.024366263,0.01820416,,1028,1026,,6.4017746e-05,1.4812581e-05,0.027447594,0.0012641636,3.8715445e-08,,1.2754338e-05,5.87789e-06,1.1203656e-05,7.762498e-05,1.7760868e-09,
1970,12.451461,10366552.0,418.753,,14426,4075,,1.6491522e-07,1.1212971e-12,7.625251e-11,9.6214886e-14,3.9837545e-08,,8.862429e-07,2.1265751e-09,1.7667796e-10,5.259162e-10,8.796105e-09,
1971,79.20672,695.9008,127.40354,,19447,12872,,1.0123152e-07,1.3371039e-10,6.192492e-11,5.7484143e-12,4.3476895e-08,,7.030969e-07,5.1244538e-09,7.0620054e-10,1.0437897e-10,1.4452986e-07,
1972,68.80071,62.360455,4831.811,,15353,9610,,3.4647485e-08,4.886621e-13,1.7442113e-09,1.7630873e-05,3.078494e-07,,7.7259664e-08,5.824127e-10,5.381594e-08,9.2248854e-07,1.2480332e-06,
1973,111.53803,2.8793015,1155.9292,,25062,8038,,8.425526e-09,3.306578e-10,2.9388178e-07,3.458131e-08,1.5224323e-10,,6.3556115e-07,1.1781193e-09,4.3454554e-07,2.7945902e-08,4.9392245e-08,
1974,14423.379,0.0064221183,127.108284,,1026,1028,,2.3189175e-09,0.002740995,2.157763e-12,2.394447e-05,4.162396e-11,,1.33821e-07,0.00033188396,5.3930166e-10,1.2700053e-06,4.3695756e-08,
1975,1256.6051,18844576000.0,50764.8,,25151,3179,,3.4647485e-08,2.2807432e-10,2.276532e-11,1.2598105e-12,0.00044774005,,7.7259664e-08,6.491806e-05,1.2828961e-08,8.3406995e-08,7.985452e-05,
1976,1328851.6,14.789598,25.647318,,2581,2620,,1.889704e-12,7.716883e-08,2.472926e-14,5.2706935e-07,3.9076264e-07,,3.4954484e-10,6.6332666e-07,1.7765546e-10,9.0685654e-07,1.1659218e-06,
1977,9584.804,12.079671,5903.7334,,4173,22135,,8.645892e-10,2.095849e-10,6.693456e-11,1.9685242e-05,1.7337486e-10,,7.4697795e-08,2.6556216e-10,7.4256703e-09,0.00018766776,8.0780524e-07,
1978,1.9166387,107.20958,2.7534184,,11022,10814,,6.4017746e-05,6.866288e-10,1.5643116e-12,2.785541e-09,1.7450303e-08,,1.2754338e-05,1.5049686e-09,1.5048941e-11,1.3625036e-07,2.1921473e-08,
1979,6436435.0,261770.7,156.80315,,24836,20066,,0.99999225,1.5938452e-13,3.919584e-16,8.370256e-09,2.5832533e-06,,0.51556075,2.652538e-10,4.8933035e-09,1.3165711e-06,2.43392e-07,
1980,1.7713363,161789.27,2684.5898,,13699,17322,,0.000600002,5.980486e-11,1.0012288e-08,8.947807e-11,6.0799015e-09,,0.00013155586,8.089351e-09,8.088665e-08,1.0702595e-07,1.2066944e-07,
1981,39.184868,3119381000.0,399571.56,,20066,24836,,4.325659e-08,7.84478e-13,4.8686337e-07,1.4165681e-15,1.2691649e-08,,9.4712095e-07,2.8068381e-08,8.713092e-07,1.2350067e-10,1.4173465e-07,
1982,3.9952989,9901045.0,1197.7305,,2624,27272,,0.00038211822,1.3459825e-11,1.9189764e-11,3.1642328e-12,0.00031332276,,2.1826887e-05,8.9178755e-08,1.3422236e-09,4.7285442e-09,5.6640758e-05,
1983,0.12599736,563718.3,1079.1757,,26291,12186,,3.82341e-07,2.1013957e-12,3.790121e-10,1.6116677e-11,5.712487e-07,,8.7282906e-08,1.9130488e-09,2.0918772e-10,9.979745e-09,6.7717224e-07,
1984,254.68976,738.3703,2.502435,,10814,11022,,3.4647485e-08,9.664883e-09,6.890202e-10,5.31679e-12,1.4580047e-06,,7.7259664e-08,2.9184898e-07,7.869775e-08,1.3000563e-10,1.2082593e-07,
1985,8.1322934e-05,0.024366263,0.01820416,,1028,1026,,6.4017746e-05,1.4812581e-05,0.027447594,0.0012641636,3.8715445e-08,,1.2754338e-05,5.87789e-06,1.1203656e-05,7.762498e-05,1.7760868e-09,
1986,12.451461,10366552.0,418.753,,14426,4075,,1.6491522e-07,1.1212971e-12,7.625251e-11,9.6214886e-14,3.9837545e-08,,8.862429e-07,2.1265751e-09,1.7667796e-10,5.259162e-10,8.796105e-09,
1987,79.20672,695.9008,127.40354,,19447,12872,,1.0123152e-07,1.3371039e-10,6.192492e-11,5.7484143e-12,4.3476895e-08,,7.030969e-07,5.1244538e-09,7.0620054e-10,1.0437897e-10,1.4452986e-07,
1988,68.80071,62.360455,4831.811,,15353,9610,,3.4647485e-08,4.886621e-13,1.7442113e-09,1.7630873e-05,3.078494e-07,,7.7259664e-08,5.824127e-10,5.381594e-08,9.2248854e-07,1.2480332e-06,
1989,111.53803,2.8793015,1155.9292,,25062,8038,,8.425526e-09,3.306578e-10,2.9388178e-07,3.458131e-08,1.5224323e-10,,6.3556115e-07,1.1781193e-09,4.3454554e-07,2.7945902e-08,4.9392245e-08,
1990,14423.379,0.0064221183,127.108284,,1026,1028,,2.3189175e-09,0.002740995,2.157763e-12,2.394447e-05,4.162396e-11,,1.33821e-07,0.00033188396,5.3930166e-10,1.2700053e-06,4.3695756e-08,
1991,1256.6051,18844576000.0,50764.8,,25151,3179,,3.4647485e-08,2.2807432e-10,2.276532e-11,1.2598105e-12,0.00044774005,,7.7259664e-08,6.491806e-05,1.2828961e-08,8.3406995e-08,7.985452e-05,
1992,1328851.6,14.789598,25.647318,,2581,2620,,1.889704e-12,7.716883e-08,2.472926e-14,5.2706935e-07,3.9076264e-07,,3.4954484e-10,6.6332666e-07,1.7765546e-10,9.0685654e-07,1.1659218e-06,
1993,9584.804,12.079671,5903.7334,,4173,22135,,8.645892e-10,2.095849e-10,6.693456e-11,1.9685242e-05,1.7337486e-10,,7.4697795e-08,2.6556216e-10,7.4256703e-09,0.00018766776,8.0780524e-07,
1994,1.9166387,107.20958,2.7534184,,11022,10814,,6.4017746e-05,6.866288e-10,1.5643116e-12,2.785541e-09,1.7450303e-08,,1.2754338e-05,1.5049686e-09,1.5048941e-11,1.3625036e-07,2.1921473e-08,
1995,6436435.0,261770.7,156.80315,,24836,20066,,0.99999225,1.5938452e-13,3.919584e-16,8.370256e-09,2.5832533e-06,,0.51556075,2.652538e-10,4.8933035e-09,1.3165711e-06,2.43392e-07,
1996,1.7713363,161789.27,2684.5898,,13699,17322,,0.000600002,5.980486e-11,1.0012288e-08,8.947807e-11,6.0799015e-09,,0.00013155586,8.089351e-09,8.088665e-08,1.0702595e-07,1.2066944e-07,
1997,39.184868,3119381000.0,399571.56,,20066,24836,,4.325659e-08,7.84478e-13,4.8686337e-07,1.4165681e-15,1.2691649e-08,,9.4712095e-07,2.8068381e-08,8.713092e-07,1.2350067e-10,1.4173465e-07,
1998,3.9952989,9901045.0,1197.7305,,2624,27272,,0.00038211822,1.3459825e-11,1.9189764e-11,3.1642328e-12,0.00031332276,,2.1826887e-05,8.9178755e-08,1.3422236e-09,4.7285442e-09,5.6640758e-05,
1999,0.12599736,563718.3,1079.1757,,26291,12186,,3.82341e-07,2.1013957e-12,3.790121e-10,1.6116677e-11,5.712487e-07,,8.7282906e-08,1.9130488e-09,2.0918772e-10,9.979745e-09,6.7717224e-07,
2000,254.68976,738.3703,2.502435,,10814,11022,,3.4647485e-08,9.664883e-09,6.890202e-10,5.31679e-12,1.4580047e-06,,7.7259664e-08,2.9184898e-07,7.869775e-08,1.3000563e-10,1.2082593e-07,
2001,8.1322934e-05,0.024366263,0.01820416,,1028,1026,,6.4017746e-05,1.4812581e-05,0.027447594,0.0012641636,3.8715445e-08,,1.2754338e-05,5.87789e-06,1.1203656e-05,7.762498e-05,1.7760868e-09,
2002,12.451461,10366552.0,418.753,,14426,4075,,1.6491522e-07,1.1212971e-12,7.625251e-11,9.6214886e-14,3.9837545e-08,,8.862429e-07,2.1265751e-09,1.7667796e-10,5.259162e-10,8.796105e-09,
2003,79.20672,695.9008,127.40354,,19447,12872,,1.0123152e-07,1.3371039e-10,6.192492e-11,5.7484143e-12,4.3476895e-08,,7.030969e-07,5.1244538e-09,7.0620054e-10,1.0437897e-10,1.4452986e-07,
2004,68.80071,62.360455,4831.811,,15353,9610,,3.4647485e-08,4.886621e-13,1.7442113e-09,1.7630873e-05,3.078494e-07,,7.7259664e-08,5.824127e-10,5.381594e-08,9.2248854e-07,1.2480332e-06,
2005,111.53803,2.8793015,1155.9292,,25062,8038,,8.425526e-09,3.306578e-10,2.9388178e-07,3.458131e-08,1.5224323e-10,,6.3556115e-07,1.1781193e-09,4.3454554e-07,2.7945902e-08,4.9392245e-08,
2006,14423.379,0.0064221183,127.108284,,1026,1028,,2.3189175e-09,0.002740995,2.157763e-12,2.394447e-05,4.162396e-11,,1.33821e-07,0.00033188396,5.3930166e-10,1.2700053e-06,4.3695756e-08,
2007,1256.6051,18844576000.0,50764.8,,25151,3179,,3.4647485e-08,2.2807432e-10,2.276532e-11,1.2598105e-12,0.00044774005,,7.7259664e-08,6.491806e-05,1.2828961e-08,8.3406995e-08,7.985452e-05,
2008,1328851.6,14.789598,25.647318,,2581,2620,,1.889704e-12,7.716883e-08,2.472926e-14,5.2706935e-07,3.9076264e-07,,3.4954484e-10,6.6332666e-07,1.7765546e-10,9.0685654e-07,1.1659218e-06,
2009,9584.804,12.079671,5903.7334,,4173,22135,,8.645892e-10,2.095849e-10,6.693456e-11,1.9685242e-05,1.7337486e-10,,7.4697795e-08,2.6556216e-10,7.4256703e-09,0.00018766776,8.0780524e-07,
2010,1.9166387,107.20958,2.7534184,,11022,10814,,6.4017746e-05,6.866288e-10,1.5643116e-12,2.785541e-09,1.7450303e-08,,1.2754338e-05,1.5049686e-09,1.5048941e-11,1.3625036e-07,2.1921473e-08,
2011,6436435.0,261770.7,156.80315,,24836,20066,,0.99999225,1.5938452e-13,3.919584e-16,8.370256e-09,2.5832533e-06,,0.51556075,2.652538e-10,4.8933035e-09,1.3165711e-06,2.43392e-07,
2012,1.7713363,161789.27,2684.5898,,13699,17322,,0.000600002,5.980486e-11,1.0012288e-08,8.947807e-11,6.0799015e-09,,0.00013155586,8.089351e-09,8.088665e-08,1.0702595e-07,1.2066944e-07,
2013,39.184868,3119381000.0,399571.56,,20066,24836,,4.325659e-08,7.84478e-13,4.8686337e-07,1.4165681e-15,1.2691649e-08,,9.4712095e-07,2.8068381e-08,8.713092e-07,1.2350067e-10,1.4173465e-07,
2014,3.9952989,9901045.0,1197.7305,,2624,27272,,0.00038211822,1.3459825e-11,1.9189764e-11,3.1642328e-12,0.00031332276,,2.1826887e-05,8.9178755e-08,1.3422236e-09,4.7285442e-09,5.6640758e-05,
2015,0.12599736,563718.3,1079.1757,,26291,12186,,3.82341e-07,2.1013957e-12,3.790121e-10,1.6116677e-11,5.712487e-07,,8.7282906e-08,1.9130488e-09,2.0918772e-10,9.979745e-09,6.7717224e-07,
2016,254.68976,738.3703,2.502435,,10814,11022,,3.4647485e-08,9.664883e-09,6.890202e-10,5.31679e-12,1.4580047e-06,,7.7259664e-08,2.9184898e-07,7.869775e-08,1.3000563e-10,1.2082593e-07,
2017,8.1322934e-05,0.024366263,0.01820416,,1028,1026,,6.4017746e-05,1.4812581e-05,0.027447594,0.0012641636,3.8715445e-08,,1.2754338e-05,5.87789e-06,1.1203656e-05,7.762498e-05,1.7760868e-09,
2018,12.451461,10366552.0,418.753,,14426,4075,,1.6491522e-07,1.1212971e-12,7.625251e-11,9.6214886e-14,3.9837545e-08,,8.862429e-07,2.1265751e-09,1.7667796e-10,5.259162e-10,8.796105e-09,
2019,79.20672,695.9008,127.40354,,19447,12872,,1.0123152e-07,1.3371039e-10,6.192492e-11,5.7484143e-12,4.3476895e-08,,7.030969e-07,5.1244538e-09,7.0620054e-10,1.0437897e-10,1.4452986e-07,
2020,68.80071,62.360455,4831.811,,15353,9610,,3.4647485e-08,4.886621e-13,1.7442113e-09,1.7630873e-05,3.078494e-07,,7.7259664e-08,5.824127e-10,5.381594e-08,9.2248854e-07,1.2480332e-06,
2021,111.53803,2.8793015,1155.9292,,25062,8038,,8.425526e-09,3.306578e-10,2.9388178e-07,3.458131e-08,1.5224323e-10,,6.3556115e-07,1.1781193e-09,4.3454554e-07,2.7945902e-08,4.9392245e-08,
2022,14423.379,0.0064221183,127.108284,,1026,1028,,2.3189175e-09,0.002740995,2.157763e-12,2.394447e-05,4.162396e-11,,1.33821e-07,0.00033188396,5.3930166e-10,1.2700053e-06,4.3695756e-08,
2023,1256.6051,18844576000.0,50764.8,,25151,3179,,3.4647485e-08,2.2807432e-10,2.276532e-11,1.2598105e-12,0.00044774005,,7.7259664e-08,6.491806e-05,1.2828961e-08,8.3406995e-08,7.985452e-05,
2024,1328851.6,14.789598,25.647318,,2581,2620,,1.889704e-12,7.716883e-08,2.472926e-14,5.2706935e-07,3.9076264e-07,,3.4954484e-10,6.6332666e-07,1.7765546e-10,9.0685654e-07,1.1659218e-06,
2025,9584.804,12.079671,5903.7334,,4173,22135,,8.645892e-10,2.095849e-10,6.693456e-11,1.9685242e-05,1.7337486e-10,,7.4697795e-08,2.6556216e-10,7.4256703e-09,0.00018766776,8.0780524e-07,
2026,1.9166387,107.20958,2.7534184,,11022,10814,,6.4017746e-05,6.866288e-10,1.5643116e-12,2.785541e-09,1.7450303e-08,,1.2754338e-05,1.5049686e-09,1.5048941e-11,1.3625036e-07,2.1921473e-08,
2027,6436435.0,261770.7,156.80315,,24836,20066,,0.99999225,1.5938452e-13,3.919584e-16,8.370256e-09,2.5832533e-06,,0.51556075,2.652538e-10,4.8933035e-09,1.3165711e-06,2.43392e-07,
2028,1.7713363,161789.27,2684.5898,,13699,17322,,0.000600002,5.980486e-11,1.0012288e-08,8.947807e-11,6.0799015e-09,,0.00013155586,8.089351e-09,8.088665e-08,1.0702595e-07,1.2066944e-07,
2029,39.184868,3119381000.0,399571.56,,20066,24836,,4.325659e-08,7.84478e-13,4.8686337e-07,1.4165681e-15,1.2691649e-08,,9.4712095e-07,2.8068381e-08,8.713092e-07,1.2350067e-10,1.4173465e-07,
2030,3.9952989,9901045.0,1197.7305,,2624,27272,,0.00038211822,1.3459825e-11,1.9189764e-11,3.1642328e-12,0.00031332276,,2.1826887e-05,8.9178755e-08,1.3422236e-09,4.7285442e-09,5.6640758e-05,
2031,0.12599736,563718.3,1079.1757,,26291,12186,,3.82341e-07,2.1013957e-12,3.790121e-10,1.6116677e-11,5.712487e-07,,8.7282906e-08,1.9130488e-09,2.0918772e-10,9.979745e-09,6.7717224e-07,
2032,254.68976,738.3703,2.502435,,10814,11022,,3.4647485e-08,9.664883e-09,6.890202e-10,5.31679e-12,1.4580047e-06,,7.7259664e-08,2.9184898e-07,7.869775e-08,1.3000563e-10,1.2082593e-07,
2033,8.1322934e-05,0.024366263,0.01820416,,1028,1026,,6.4017746e-05,1.4812581e-05,0.027447594,0.0012641636,3.8715445e-08,,1.2754338e-05,5.87789e-06,1.1203656e-05,7.762498e-05,1.7760868e-09,
2034,12.451461,10366552.0,418.753,,14426,4075,,1.6491522e-07,1.1212971e-12,7.625251e-11,9.6214886e-14,3.9837545e-08,,8.862429e-07,2.1265751e-09,1.7667796e-10,5.259162e-10,8.796105e-09,
2035,79.20672,695.9008,127.40354,,19447,12872,,1.0123152e-07,1.3371039e-10,6.192492e-11,5.7484143e-12,4.3476895e-08,,7.030969e-07,5.1244538e-09,7.0620054e-10,1.0437897e-10,1.4452986e-07,
2036,68.80071,62.360455,4831.811,,15353,9610,,3.4647485e-08,4.886621e-13,1.7442113e-09,1.7630873e-05,3.078494e-07,,7.7259664e-08,5.824127e-10,5.381594e-08,9.2248854e-07,1.2480332e-06,
2037,111.53803,2.8793015,1155.9292,,25062,8038,,8.425526e-09,3.306578e-10,2.9388178e-07,3.458131e-08,1.5224323e-10,,6.3556115e-07,1.1781193e-09,4.3454554e-07,2.7945902e-08,4.9392245e-08,
2038,14423.379,0.0064221183,127.108284,,1026,1028,,2.3189175e-09,0.002740995,2.157763e-12,2.394447e-05,4.162396e-11,,1.33821e-07,0.00033188396,5.3930166e-10,1.2700053e-06,4.3695756e-08,
2039,1256.6051,18844576000.0,50764.8,,25151,3179,,3.4647485e-08,2.2807432e-10,2.276532e-11,1.2598105e-12,0.00044774005,,7.7259664e-08,6.491806e-05,1.2828961e-08,8.3406995e-08,7.985452e-05,
2040,1328851.6,14.789598,25.647318,,2581,2620,,1.889704e-12,7.716883e-08,2.472926e-14,5.2706935e-07,3.9076264e-07,,3.4954484e-10,6.6332666e-07,1.7765546e-10,9.0685654e-07,1.1659218e-06,
2041,9584.804,12.079671,5903.7334,,4173,22135,,8.645892e-10,2.095849e-10,6.693456e-11,1.9685242e-05,1.7337486e-10,,7.4697795e-08,2.6556216e-10,7.4256703e-09,0.00018766776,8.0780524e-07,
2042,1.9166387,107.20958,2.7534184,,11022,10814,,6.4017746e-05,6.866288e-10,1.5643116e-12,2.785541e-09,1.7450303e-08,,1.2754338e-05,1.5049686e-09,1.5048941e-11,1.3625036e-07,2.1921473e-08,
2043,6436435.0,261770.7,156.80315,,24836,20066,,0.99999225,1.5938452e-13,3.919584e-16,8.370256e-09,2.5832533e-06,,0.51556075,2.652538e-10,4.8933035e-09,1.3165711e-06,2.43392e-07,
2044,1.7713363,161789.27,2684.5898,,13699,17322,,0.000600002,5.980486e-11,1.0012288e-08,8.947807e-11,6.0799015e-09,,0.00013155586,8.089351e-09,8.088665e-08,1.0702595e-07,1.2066944e-07,
2045,39.184868,3119381000.0,399571.56,,20066,24836,,4.325659e-08,7.84478e-13,4.8686337e-07,1.4165681e-15,1.2691649e-08,,9.4712095e-07,2.8068381e-08,8.713092e-07,1.2350067e-10,1.4173465e-07,
2046,3.9952989,9901045.0,1197.7305,,2624,27272,,0.00038211822,1.3459825e-11,1.9189764e-11,3.1642328e-12,0.00031332276,,2.1826887e-05,8.9178755e-08,1.3422236e-09,4.7285442e-09,5.6640758e-05,
2047,0.12599736,563718.3,1079.1757,,26291,12186,,3.82341e-07,2.1013957e-12,3.790121e-10,1.6116677e-11,5.712487e-07,,8.7282906e-08,1.9130488e-09,2.0918772e-10,9.979745e-09,6.7717224e-07,
2048,254.68976,738.3703,2.502435,,10814,11022,,3.4647485e-08,9.664883e-09,6.890202e-10,5.31679e-12,1.4580047e-06,,7.7259664e-08,2.9184898e-07,7.869775e-08,1.3000563e-10,1.2082593e-07,
2049,8.1322934e-05,0.024366263,0.01820416,,1028,1026,,6.4017746e-05,1.4812581e-05,0.027447594,0.0012641636,3.8715445e-08,,1.2754338e-05,5.87789e-06,1.1203656e-05,7.762498e-05,1.7760868e-09,
2050,12.451461,10366552.0,418.753,,14426,4075,,1.6491522e-07,1.1212971e-12,7.625251e-11,9.6214886e-14,3.9837545e-08,,8.862429e-07,2.1265751e-09,1.7667796e-10,5.259162e-10,8.796105e-09,
2051,79.20672,695.9008,127.40354,,19447,12872,,1.0123152e-07,1.3371039e-10,6.192492e-11,5.7484143e-12,4.3476895e-08,,7.030969e-07,5.1244538e-09,7.0620054e-10,1.0437897e-10,1.4452986e-07,
2052,68.80071,62.360455,4831.811,,15353,9610,,3.4647485e-08,4.886621e-13,1.7442113e-09,1.7630873e-05,3.078494e-07,,7.7259664e-08,5.824127e-10,5.381594e-08,9.2248854e-07,1.2480332e-06,
2053,111.53803,2.8793015,1155.9292,,25062,8038,,8.425526e-09,3.306578e-10,2.9388178e-07,3.458131e-08,1.5224323e-10,,6.3556115e-07,1.1781193e-09,4.3454554e-07,2.7945902e-08,4.9392245e-08,
2054,14423.379,0.0064221183,127.108284,,1026,1028,,2.3189175e-09,0.002740995,2.157763e-12,2.394447e-05,4.162396e-11,,1.33821e-07,0.00033188396,5.3930166e-10,1.2700053e-06,4.3695756e-08,
2055,1256.6051,18844576000.0,50764.8,,25151,3179,,3.4647485e-08,2.2807432e-10,2.276532e-11,1.2598105e-12,0.00044774005,,7.7259664e-08,6.491806e-05,1.2828961e-08,8.3406995e-08,7.985452e-05,
2056,1328851.6,14.789598,25.647318,,2581,2620,,1.889704e-12,7.716883e-08,2.472926e-14,5.2706935e-07,3.9076264e-07,,3.4954484e-10,6.6332666e-07,1.7765546e-10,9.0685654e-07,1.1659218e-06,
2057,9584.804,12.079671,5903.7334,,4173,22135,,8.645892e-10,2.095849e-10,6.693456e-11,1.9685242e-05,1.7337486e-10,,7.4697795e-08,2.6556216e-10,7.4256703e-09,0.00018766776,8.0780524e-07,
2058,1.9166387,107.20958,2.7534184,,11022,10814,,6.4017746e-05,6.866288e-10,1.5643116e-12,2.785541e-09,1.7450303e-08,,1.2754338e-05,1.5049686e-09,1.5048941e-11,1.3625036e-07,2.1921473e-08,
2059,6436435.0,261770.7,156.80315,,24836,20066,,0.99999225,1.5938452e-13,3.919584e-16,8.370256e-09,2.5832533e-06,,0.51556075,2.652538e-10,4.8933035e-09,1.3165711e-06,2.43392e-07,
2060,1.7713363,161789.27,2684.5898,,13699,17322,,0.000600002,5.980486e-11,1.0012288e-08,8.947807e-11,6.0799015e-09,,0.00013155586,8.089351e-09,8.088665e-08,1.0702595e-07,1.2066944e-07,
2061,39.184868,3119381000.0,399571.56,,20066,24836,,4.325659e-08,7.84478e-13,4.8686337e-07,1.4165681e-15,1.2691649e-08,,9.4712095e-07,2.8068381e-08,8.713092e-07,1.2350067e-10,1.4173465e-07,
2062,3.9952989,9901045.0,1197.7305,,2624,27272,,0.00038211822,1.3459825e-11,1.9189764e-11,3.1642328e-12,0.00031332276,,2.1826887e-05,8.9178755e-08,1.3422236e-09,4.7285442e-09,5.6640758e-05,
2063,0.12599736,563718.3,1079.1757,,26291,12186,,3.82341e-07,2.1013957e-12,3.790121e-10,1.6116677e-11,5.712487e-07,,8.7282906e-08,1.9130488e-09,2.0918772e-10,9.979745e-09,6.7717224e-07,
2064,254.68976,738.3703,2.502435,,10814,11022,,3.4647485e-08,9.664883e-09,6.890202e-10,5.31679e-12,1.4580047e-06,,7.7259664e-08,2.9184898e-07,7.869775e-08,1.3000563e-10,1.2082593e-07,
